id,budget,algorithm,im,avgDist,optTime,execTime,candidates,nbExecuted,reoptGood,reoptBad;
3-15.json,2500,TAP,231.98536911451444,0.6038647342995175,116,1659,35,35,24,11
3-15.json,3000,NAIVE,133.42485120152944,0.4323671497584546,13,425,35,20,0,0
3-15.json,3000,TAP,231.98536911451444,0.6038647342995175,109,535,35,35,28,7
3-15.json,4000,NAIVE,180.50059878829202,0.5676328502415461,10,483,35,27,0,0
3-15.json,4000,TAP,231.98536911451444,0.6038647342995176,90,521,35,35,33,2
3-15.json,5000,NAIVE,180.50059878829202,0.5410628019323674,10,492,35,27,0,0
3-15.json,5000,TAP,231.98536911451444,0.6231884057971021,83,526,35,35,35,0
4-16.json,500,NAIVE,27.389883448238308,0.08695652173913049,2,1357,29,4,0,0
4-16.json,500,TAP,27.511949224638055,0.08695652173913049,29,567,29,4,2,2
4-16.json,1000,NAIVE,61.743191077942555,0.19565217391304346,14,498,29,9,0,0
4-16.json,1000,TAP,109.92524469932258,0.34782608695652173,81,1080,29,16,9,7
4-16.json,1500,NAIVE,96.1505171188886,0.318840579710145,19,413,29,14,0,0
4-16.json,1500,TAP,191.94226685897868,0.6256038647343,100,1357,29,28,15,13
4-16.json,2000,NAIVE,123.73806915781242,0.3961352657004832,10,202,29,18,0,0
4-16.json,2000,TAP,198.69954567876533,0.6280193236714982,66,167,29,29,25,4
4-16.json,2500,NAIVE,158.07576324342418,0.47342995169082147,7,139,29,23,0,0
4-16.json,2500,TAP,198.69954567876533,0.6183574879227053,53,154,29,29,28,1
4-16.json,3000,NAIVE,158.07576324342418,0.490338164251208,8,136,29,23,0,0
4-16.json,3000,TAP,198.69954567876533,0.632850241545894,49,162,29,29,29,0
4-16.json,4000,NAIVE,158.07576324342418,0.4927536231884062,7,127,29,23,0,0
4-16.json,4000,TAP,198.69954567876533,0.6280193236714978,47,151,29,29,29,0
4-16.json,5000,NAIVE,158.07576324342418,0.4830917874396139,7,134,29,23,0,0
4-16.json,5000,TAP,198.69954567876533,0.628019323671498,48,150,29,29,29,0
4-17.json,500,NAIVE,34.01834919758275,0.09661835748792291,2,89,29,5,0,0
4-17.json,500,TAP,197.37386407500412,0.6159420289855073,52,205,29,29,21,8
4-17.json,1000,NAIVE,61.304201753134635,0.1811594202898552,3,97,29,9,0,0
4-17.json,1000,TAP,197.37386407500412,0.5724637681159427,53,159,29,29,21,8
4-17.json,1500,NAIVE,95.47257029418967,0.2898550724637683,4,83,29,14,0,0
4-17.json,1500,TAP,197.37386407500412,0.6183574879227057,59,120,29,29,23,6
4-17.json,2000,NAIVE,129.66076635752356,0.35748792270531393,6,91,29,19,0,0
4-17.json,2000,TAP,197.37386407500412,0.584541062801933,53,111,29,29,26,3
4-17.json,2500,NAIVE,150.1330141263709,0.43236714975845414,6,86,29,22,0,0
4-17.json,2500,TAP,197.37386407500412,0.5845410628019325,46,112,29,29,28,1
4-17.json,3000,NAIVE,150.1330141263709,0.3961352657004833,6,99,29,22,0,0
4-17.json,3000,TAP,197.37386407500412,0.6111111111111115,46,123,29,29,29,0
4-17.json,4000,NAIVE,150.1330141263709,0.43719806763285063,6,91,29,22,0,0
