session,candidateSize,budget,algo,planSize,executedSize,im,avgDist,optiTime,execTime,reoptGood,reoptBad,imOfOPT
data/ssb_converted/goal_oriented.xml_4,7,2000,TAP,7,7,31.430671839527193,0.0428571428571428,5,162,7,0,2.175165266330786
data/ssb_converted/goal_oriented.xml_4,7,3000,OPT,6,6,26.891179420576243,0.04074074074074069,330,371,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,3000,NAIVE,7,5,22.613347260661662,0.04444444444444442,0.1524,116,0,0,1.4620741378452762
data/ssb_converted/goal_oriented.xml_4,7,3000,TAP,7,7,31.430671839527193,0.0428571428571428,5,161,7,0,2.0321614443880396
data/ssb_converted/goal_oriented.xml_4,7,4000,OPT,2,2,8.981173080878037,0.0222222222222222,328,44,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,4000,NAIVE,7,5,22.613347260661662,0.04222222222222216,0.0637,116,0,0,1.228211064369771
data/ssb_converted/goal_oriented.xml_4,7,4000,TAP,7,7,31.430671839527193,0.0428571428571428,4,159,7,0,1.707111223690338
data/ssb_converted/goal_oriented.xml_4,7,5000,OPT,7,7,31.430671839527193,0.044444444444444384,328,160,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,5000,NAIVE,7,5,22.613347260661662,0.04444444444444442,0.0768,118,0,0,1.483646410342727
data/ssb_converted/goal_oriented.xml_4,7,5000,TAP,7,7,31.430671839527193,0.044444444444444384,5,162,7,0,2.0621451088975276
data/ssb_converted/goal_oriented.xml_4,7,6000,OPT,4,4,18.073854841710713,0.036111111111111066,337,93,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,6000,NAIVE,7,5,22.613347260661662,0.0422222222222222,0.1574,345,0,0,1.2874710858191287
data/ssb_converted/goal_oriented.xml_4,7,6000,TAP,7,7,31.430671839527193,0.0428571428571428,5,162,7,0,1.789477724585067
data/ssb_converted/goal_oriented.xml_4,7,7000,OPT,7,7,31.430671839527193,0.04444444444444441,322,161,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,7000,NAIVE,7,5,22.613347260661662,0.0422222222222222,0.1495,117,0,0,1.4442744872613762
data/ssb_converted/goal_oriented.xml_4,7,7000,TAP,7,7,31.430671839527193,0.04444444444444441,5,163,7,0,2.0074214105526225
data/ssb_converted/goal_oriented.xml_4,7,8000,OPT,6,6,27.05100786142871,0.042592592592592536,327,137,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,8000,NAIVE,7,5,22.613347260661662,0.039999999999999945,0.1663,115,0,0,1.2178344522755036
data/ssb_converted/goal_oriented.xml_4,7,8000,TAP,7,7,31.430671839527193,0.04285714285714283,5,164,7,0,1.6926885959483426
data/ssb_converted/goal_oriented.xml_4,7,9000,OPT,2,2,8.981173080878037,0.0222222222222222,323,44,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,9000,NAIVE,7,5,22.613347260661662,0.04444444444444442,0.0713,115,0,0,1.329520382901701
data/ssb_converted/goal_oriented.xml_4,7,9000,TAP,7,7,31.430671839527193,0.0428571428571428,5,162,7,0,1.847922750102552
data/ssb_converted/goal_oriented.xml_4,7,10000,OPT,4,4,17.811079201209818,0.038888888888888834,333,89,0,0,1
data/ssb_converted/goal_oriented.xml_4,7,10000,NAIVE,7,5,22.613347260661662,0.04222222222222216,0.1499,118,0,0,1.212089167948918
data/ssb_converted/goal_oriented.xml_4,7,10000,TAP,7,7,31.430671839527193,0.044444444444444384,5,161,7,0,1.684703128595271
data/ssb_converted/goal_oriented.xml_5,8,1000,OPT,2,2,10.45069436312182,0.0222222222222222,24,295,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,1000,NAIVE,8,1,5.282192345936639,0.0,0.103,1192,0,0,0.50543936722294
data/ssb_converted/goal_oriented.xml_5,8,1000,TAP,4,8,20.951996847410314,0.038888888888888834,2,1364,3,1,2.0048425606383877
data/ssb_converted/goal_oriented.xml_5,8,2000,OPT,3,3,15.888645616641938,0.03703703703703698,14,1665,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,2000,NAIVE,8,3,15.951727824226722,0.03333333333333329,0.1198,386,0,0,1.0055997458271422
data/ssb_converted/goal_oriented.xml_5,8,2000,TAP,4,8,21.287217183360173,0.038888888888888834,2,2763,2,2,1.3419499395195997
data/ssb_converted/goal_oriented.xml_5,8,3000,OPT,4,4,21.174293266802866,0.038888888888888834,101,1812,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,3000,NAIVE,8,4,21.287217183360173,0.036111111111111066,0.1181,591,0,0,1.073281428333254
data/ssb_converted/goal_oriented.xml_5,8,3000,TAP,8,8,42.165354174646836,0.044444444444444384,5,1051,7,1,2.125937418918135
data/ssb_converted/goal_oriented.xml_5,8,4000,OPT,6,6,31.635765278463552,0.03888888888888884,898,647,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,4000,NAIVE,8,4,21.287217183360173,0.036111111111111066,0.1163,594,0,0,0.8132560656201191
data/ssb_converted/goal_oriented.xml_5,8,4000,TAP,8,8,42.165354174646836,0.044444444444444384,5,1067,8,0,1.61088364656499
data/ssb_converted/goal_oriented.xml_5,8,5000,OPT,6,6,31.674829338897208,0.04444444444444438,2027,485,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,5000,NAIVE,8,4,21.287217183360173,0.038888888888888834,0.1037,587,0,0,0.8854772665237545
data/ssb_converted/goal_oriented.xml_5,8,5000,TAP,8,8,42.165354174646836,0.04583333333333327,4,1414,8,0,1.7539381608676163
data/ssb_converted/goal_oriented.xml_5,8,6000,OPT,7,7,36.95702168483385,0.0428571428571428,2025,1178,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,6000,NAIVE,8,4,21.287217183360173,0.038888888888888834,0.1149,601,0,0,0.8347172716084514
data/ssb_converted/goal_oriented.xml_5,8,6000,TAP,8,8,42.165354174646836,0.04722222222222215,4,1153,8,0,1.6533936347761518
data/ssb_converted/goal_oriented.xml_5,8,7000,OPT,5,5,26.455719200545353,0.039999999999999945,2005,757,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,7000,NAIVE,8,4,21.287217183360173,0.036111111111111066,0.1133,697,0,0,0.9103619780471507
data/ssb_converted/goal_oriented.xml_5,8,7000,TAP,8,8,42.165354174646836,0.04583333333333327,4,1253,8,0,1.803229370041642
data/ssb_converted/goal_oriented.xml_5,8,8000,OPT,4,4,21.185070915341733,0.036111111111111066,1990,633,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,8000,NAIVE,8,4,21.287217183360173,0.038888888888888834,0.1096,664,0,0,0.8752926905433547
data/ssb_converted/goal_oriented.xml_5,8,8000,TAP,8,8,42.165354174646836,0.045833333333333295,5,1116,8,0,1.7337647276925254
data/ssb_converted/goal_oriented.xml_5,8,9000,OPT,7,7,36.95702168483385,0.0428571428571428,2033,697,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,9000,NAIVE,8,4,21.287217183360173,0.036111111111111066,0.1095,582,0,0,1.0164295826705667
data/ssb_converted/goal_oriented.xml_5,8,9000,TAP,8,8,42.165354174646836,0.04722222222222221,4,1347,8,0,2.013326259497851
data/ssb_converted/goal_oriented.xml_5,8,10000,OPT,4,4,21.05414311542875,0.036111111111111066,2059,264,0,0,1
data/ssb_converted/goal_oriented.xml_5,8,10000,NAIVE,8,4,21.287217183360173,0.038888888888888834,0.1172,588,0,0,0.9754062739741508
data/ssb_converted/goal_oriented.xml_5,8,10000,TAP,8,8,42.165354174646836,0.04583333333333327,4,1059,8,0,1.932067994234679
data/ssb_converted/goal_oriented.xml_6,9,2000,OPT,2,2,10.693080051198743,0.0222222222222222,20,7489,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,2000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0848,3818,0,0,0.9199539474306339
data/ssb_converted/goal_oriented.xml_6,9,2000,TAP,1,9,5.379583388590946,0.0,0,3306,0,1,0.457314204564513
data/ssb_converted/goal_oriented.xml_6,9,3000,OPT,4,4,21.35537926761948,0.044444444444444425,61,5323,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,3000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.096,3197,0,0,0.6311565100407109
data/ssb_converted/goal_oriented.xml_6,9,3000,TAP,1,9,5.379583388590946,0.0,0,3210,0,1,0.3137513982641457
data/ssb_converted/goal_oriented.xml_6,9,4000,OPT,5,5,26.57790649493493,0.04222222222222216,177,12577,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,4000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0898,3679,0,0,0.578199132235088
data/ssb_converted/goal_oriented.xml_6,9,4000,TAP,1,9,5.379583388590946,0.0,1,3189,0,1,0.2874259923298155
data/ssb_converted/goal_oriented.xml_6,9,5000,OPT,2,2,10.702310611380144,0.027777777777777735,1167,5750,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,5000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0829,3312,0,0,0.48329438188130547
data/ssb_converted/goal_oriented.xml_6,9,5000,TAP,4,9,21.475393748707027,0.04166666666666666,2,6632,2,2,0.9590755995582401
data/ssb_converted/goal_oriented.xml_6,9,6000,OPT,7,7,37.28021710631507,0.047619047619047575,4391,20488,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,6000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0784,3810,0,0,0.5406297636361261
data/ssb_converted/goal_oriented.xml_6,9,6000,TAP,4,9,21.475393748707027,0.0416666666666666,2,7719,3,1,1.0728550426760173
data/ssb_converted/goal_oriented.xml_6,9,7000,OPT,8,8,42.533951195275804,0.04583333333333332,21412,19524,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,7000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0991,3209,0,0,0.5622413030729199
data/ssb_converted/goal_oriented.xml_6,9,7000,TAP,4,9,21.475393748707027,0.044444444444444425,3,6712,3,1,1.1157421543822112
data/ssb_converted/goal_oriented.xml_6,9,8000,OPT,6,6,31.751637497767522,0.04074074074074069,23798,18496,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,8000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0889,3257,0,0,0.3935371068564689
data/ssb_converted/goal_oriented.xml_6,9,8000,TAP,5,9,26.760567570194894,0.046666666666666634,4,12599,3,2,0.9731526480846707
data/ssb_converted/goal_oriented.xml_6,9,9000,OPT,7,7,37.19386748053088,0.0428571428571428,20938,19872,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,9000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0875,3219,0,0,0.4156518110328999
data/ssb_converted/goal_oriented.xml_6,9,9000,TAP,5,9,26.760567570194894,0.04444444444444438,3,13139,3,2,1.0278386803696824
data/ssb_converted/goal_oriented.xml_6,9,10000,OPT,5,5,26.73547437732381,0.04222222222222216,20881,12911,0,0,1
data/ssb_converted/goal_oriented.xml_6,9,10000,NAIVE,9,2,10.82181337135431,0.027777777777777735,0.0847,3643,0,0,0.4976375641448165
data/ssb_converted/goal_oriented.xml_6,9,10000,TAP,5,9,26.760567570194894,0.04444444444444442,3,12480,4,1,1.2305759860926133
data/ssb_converted/goal_oriented.xml_7,6,1000,OPT,3,3,15.439537156015653,0.03333333333333329,14,79,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,1000,NAIVE,6,4,20.56897511276718,0.038888888888888834,0.0777,103,0,0,1.2648816941827312
data/ssb_converted/goal_oriented.xml_7,6,1000,TAP,6,6,30.9208457636867,0.042592592592592536,3,206,5,1,1.9014662403309823
data/ssb_converted/goal_oriented.xml_7,6,2000,OPT,3,3,15.511653829036682,0.03333333333333329,35,81,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,2000,NAIVE,6,6,30.9208457636867,0.04444444444444442,0.107,159,0,0,1.7553499174771605
data/ssb_converted/goal_oriented.xml_7,6,2000,TAP,6,6,30.9208457636867,0.04444444444444438,3,159,6,0,1.7553499174771605
data/ssb_converted/goal_oriented.xml_7,6,3000,OPT,6,6,30.9208457636867,0.04444444444444442,63,156,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,3000,NAIVE,6,6,30.9208457636867,0.04444444444444438,0.115,158,0,0,1.6920887446152981
data/ssb_converted/goal_oriented.xml_7,6,3000,TAP,6,6,30.9208457636867,0.04259259259259257,2,158,6,0,1.6920887446152981
data/ssb_converted/goal_oriented.xml_7,6,4000,OPT,3,3,15.421981647436356,0.03703703703703698,59,75,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,4000,NAIVE,6,6,30.9208457636867,0.04444444444444438,0.101,159,0,0,2.0395709243330975
data/ssb_converted/goal_oriented.xml_7,6,4000,TAP,6,6,30.9208457636867,0.042592592592592536,3,159,6,0,2.0395709243330975
data/ssb_converted/goal_oriented.xml_7,6,5000,OPT,4,4,20.65864729436751,0.038888888888888834,57,108,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,5000,NAIVE,6,6,30.9208457636867,0.04444444444444438,0.1027,159,0,0,1.7088232226728872
data/ssb_converted/goal_oriented.xml_7,6,5000,TAP,6,6,30.9208457636867,0.04259259259259257,2,158,6,0,1.7088232226728872
data/ssb_converted/goal_oriented.xml_7,6,6000,OPT,3,3,15.514973462974407,0.03703703703703698,59,80,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,6000,NAIVE,6,6,30.9208457636867,0.04444444444444438,0.1071,157,0,0,1.7427290846465275
data/ssb_converted/goal_oriented.xml_7,6,6000,TAP,6,6,30.9208457636867,0.042592592592592536,2,159,6,0,1.7427290846465275
data/ssb_converted/goal_oriented.xml_7,6,7000,OPT,2,2,10.441539910641433,0.027777777777777735,57,53,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,7000,NAIVE,6,6,30.9208457636867,0.04444444444444438,0.0563,159,0,0,1.942103039143073
data/ssb_converted/goal_oriented.xml_7,6,7000,TAP,6,6,30.9208457636867,0.04259259259259257,2,159,6,0,1.942103039143073
data/ssb_converted/goal_oriented.xml_7,6,8000,OPT,3,3,15.52588678179984,0.0296296296296296,56,77,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,8000,NAIVE,6,6,30.9208457636867,0.042592592592592536,0.1117,159,0,0,1.6226473052916597
data/ssb_converted/goal_oriented.xml_7,6,8000,TAP,6,6,30.9208457636867,0.04444444444444438,3,387,6,0,1.6226473052916597
data/ssb_converted/goal_oriented.xml_7,6,9000,OPT,3,3,15.601323088758594,0.03333333333333329,60,80,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,9000,NAIVE,6,6,30.9208457636867,0.04259259259259257,0.0971,157,0,0,1.8012150054791378
data/ssb_converted/goal_oriented.xml_7,6,9000,TAP,6,6,30.9208457636867,0.04444444444444442,2,158,6,0,1.8012150054791378
data/ssb_converted/goal_oriented.xml_7,6,10000,OPT,6,6,30.9208457636867,0.042592592592592536,60,157,0,0,1
data/ssb_converted/goal_oriented.xml_7,6,10000,NAIVE,6,6,30.9208457636867,0.04259259259259257,0.1271,158,0,0,1.6522404682693461
data/ssb_converted/goal_oriented.xml_7,6,10000,TAP,6,6,30.9208457636867,0.04444444444444442,2,158,6,0,1.6522404682693461
data/ssb_converted/goal_oriented.xml_8,5,1000,OPT,3,3,12.971702736495889,0.03333333333333329,2,1687,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,1000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.0562,46,0,0,0.7806362092651904
data/ssb_converted/goal_oriented.xml_8,5,1000,TAP,4,5,17.209571117683403,0.04166666666666666,2,633,3,1,1.5435787885506975
data/ssb_converted/goal_oriented.xml_8,5,2000,OPT,5,5,21.411847175938757,0.04444444444444442,23,652,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,2000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.056,278,0,0,0.6740061648303584
data/ssb_converted/goal_oriented.xml_8,5,2000,TAP,5,5,21.411847175938757,0.04222222222222216,2,181,5,0,1.6581662319870631
data/ssb_converted/goal_oriented.xml_8,5,3000,OPT,3,3,12.825958804498677,0.03333333333333329,22,69,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,3000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.061,47,0,0,0.6277539567790829
data/ssb_converted/goal_oriented.xml_8,5,3000,TAP,5,5,21.411847175938757,0.04444444444444442,2,116,5,0,1.5443781784834747
data/ssb_converted/goal_oriented.xml_8,5,4000,OPT,2,2,8.588090423311161,0.0222222222222222,22,45,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,4000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.0539,283,0,0,0.6386474234673531
data/ssb_converted/goal_oriented.xml_8,5,4000,TAP,5,5,21.411847175938757,0.0422222222222222,2,126,5,0,1.5711779016229686
data/ssb_converted/goal_oriented.xml_8,5,5000,OPT,5,5,21.411847175938757,0.04222222222222216,22,129,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,5000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.05,46,0,0,0.6597537877570434
data/ssb_converted/goal_oriented.xml_8,5,5000,TAP,5,5,21.411847175938757,0.04444444444444438,2,115,5,0,1.6231030358003253
data/ssb_converted/goal_oriented.xml_8,5,6000,OPT,3,3,12.788164429695433,0.03703703703703698,24,70,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,6000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.0662,46,0,0,0.6865367497222471
data/ssb_converted/goal_oriented.xml_8,5,6000,TAP,5,5,21.411847175938757,0.04222222222222216,3,119,5,0,1.6889935356809498
data/ssb_converted/goal_oriented.xml_8,5,7000,OPT,3,3,12.788164429695433,0.03333333333333329,24,70,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,7000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.0587,46,0,0,0.634618348602081
data/ssb_converted/goal_oriented.xml_8,5,7000,TAP,5,5,21.411847175938757,0.04222222222222216,3,118,5,0,1.5612657135209154
data/ssb_converted/goal_oriented.xml_8,5,8000,OPT,5,5,21.411847175938757,0.04444444444444442,23,116,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,8000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.065,45,0,0,0.7663162206221226
data/ssb_converted/goal_oriented.xml_8,5,8000,TAP,5,5,21.411847175938757,0.04222222222222216,2,123,5,0,1.8852641806019257
data/ssb_converted/goal_oriented.xml_8,5,9000,OPT,2,2,8.519881602851171,0.0222222222222222,23,47,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,9000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.0751,47,0,0,0.6233965620709658
data/ssb_converted/goal_oriented.xml_8,5,9000,TAP,5,5,21.411847175938757,0.04222222222222216,2,114,5,0,1.5336582694656435
data/ssb_converted/goal_oriented.xml_8,5,10000,OPT,3,3,12.941288290839143,0.03333333333333329,22,70,0,0,1
data/ssb_converted/goal_oriented.xml_8,5,10000,NAIVE,5,2,8.703419909651625,0.0222222222222222,0.0557,46,0,0,0.599691550300388
data/ssb_converted/goal_oriented.xml_8,5,10000,TAP,5,5,21.411847175938757,0.04222222222222216,3,120,5,0,1.475340034265642
data/ssb_converted/goal_oriented.xml_9,7,1000,OPT,3,3,15.472629696767509,0.040740740740740744,11,1442,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,1000,NAIVE,7,1,5.2345030949805045,0.0,0.0513,22,0,0,0.4409903873261296
data/ssb_converted/goal_oriented.xml_9,7,1000,TAP,2,7,10.459851737480623,0.027777777777777735,1,963,2,0,0.8812095408843479
data/ssb_converted/goal_oriented.xml_9,7,2000,OPT,3,3,15.49018520534681,0.0296296296296296,35,1109,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,2000,NAIVE,7,3,15.618918525502375,0.03703703703703698,0.0545,218,0,0,0.9572001500322888
data/ssb_converted/goal_oriented.xml_9,7,2000,TAP,7,7,35.980499262172266,0.04761904761904761,4,408,7,0,2.2050527529005204
data/ssb_converted/goal_oriented.xml_9,7,3000,OPT,6,6,30.934492060994387,0.04629629629629626,219,401,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,3000,NAIVE,7,3,15.618918525502375,0.03333333333333329,0.1203,233,0,0,0.704886549616065
data/ssb_converted/goal_oriented.xml_9,7,3000,TAP,7,7,35.980499262172266,0.047619047619047575,3,1106,7,0,1.6238108891447858
data/ssb_converted/goal_oriented.xml_9,7,4000,OPT,7,7,35.980499262172266,0.044444444444444384,218,502,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,4000,NAIVE,7,3,15.618918525502375,0.03703703703703698,0.0766,177,0,0,0.8570512399961798
data/ssb_converted/goal_oriented.xml_9,7,4000,TAP,7,7,35.980499262172266,0.04603174603174599,3,459,7,0,1.9743448599194555
data/ssb_converted/goal_oriented.xml_9,7,5000,OPT,6,6,30.934492060994387,0.04629629629629626,243,369,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,5000,NAIVE,7,3,15.618918525502375,0.03703703703703698,0.0943,148,0,0,0.8751303172387893
data/ssb_converted/goal_oriented.xml_9,7,5000,TAP,7,7,35.980499262172266,0.04603174603174599,3,373,7,0,2.0159927002821765
data/ssb_converted/goal_oriented.xml_9,7,6000,OPT,4,4,20.5767865915322,0.04166666666666666,258,3142,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,6000,NAIVE,7,3,15.618918525502375,0.03333333333333329,0.0826,153,0,0,0.8206862239399663
data/ssb_converted/goal_oriented.xml_9,7,6000,TAP,7,7,35.980499262172266,0.04444444444444441,3,330,7,0,1.8905726428326524
data/ssb_converted/goal_oriented.xml_9,7,7000,OPT,2,2,10.20507398919963,0.0222222222222222,228,458,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,7000,NAIVE,7,3,15.618918525502375,0.03333333333333329,0.0846,984,0,0,0.8663372524957131
data/ssb_converted/goal_oriented.xml_9,7,7000,TAP,7,7,35.980499262172266,0.04761904761904761,3,424,7,0,1.9957365692969289
data/ssb_converted/goal_oriented.xml_9,7,8000,OPT,7,7,35.980499262172266,0.04761904761904755,235,327,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,8000,NAIVE,7,3,15.618918525502375,0.03333333333333329,0.0717,131,0,0,0.7708857469590588
data/ssb_converted/goal_oriented.xml_9,7,8000,TAP,7,7,35.980499262172266,0.04603174603174599,3,316,7,0,1.7758498454544815
data/ssb_converted/goal_oriented.xml_9,7,9000,OPT,4,4,20.5719339111422,0.0416666666666666,262,124,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,9000,NAIVE,7,3,15.618918525502375,0.03333333333333329,0.0843,140,0,0,0.7569123305635914
data/ssb_converted/goal_oriented.xml_9,7,9000,TAP,7,7,35.980499262172266,0.04761904761904761,3,326,7,0,1.7436600048143487
data/ssb_converted/goal_oriented.xml_9,7,10000,OPT,2,2,10.209803760667072,0.03333333333333338,271,110,0,0,1
data/ssb_converted/goal_oriented.xml_9,7,10000,NAIVE,7,3,15.618918525502375,0.03333333333333329,0.0713,149,0,0,0.9880204689097035
data/ssb_converted/goal_oriented.xml_9,7,10000,TAP,7,7,35.980499262172266,0.046031746031745965,3,330,7,0,2.2760519362830376
data/ssb_converted/slice_all.xml_0,5,1000,OPT,4,4,20.454795450222296,0.036111111111111066,4,106,0,0,1
data/ssb_converted/slice_all.xml_0,5,1000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0487,70,0,0,0.9297773770958564
data/ssb_converted/slice_all.xml_0,5,1000,TAP,5,5,25.500802651400175,0.0422222222222222,2,118,5,0,1.5401594230387003
data/ssb_converted/slice_all.xml_0,5,2000,OPT,3,3,15.39455529628126,0.03703703703703698,17,102,0,0,1
data/ssb_converted/slice_all.xml_0,5,2000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.057,88,0,0,0.9860503169786952
data/ssb_converted/slice_all.xml_0,5,2000,TAP,5,5,25.500802651400175,0.04444444444444438,1,180,5,0,1.6333745310394505
data/ssb_converted/slice_all.xml_0,5,3000,OPT,5,5,25.500802651400175,0.04222222222222216,5,117,0,0,1
data/ssb_converted/slice_all.xml_0,5,3000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0572,68,0,0,0.8540706711344902
data/ssb_converted/slice_all.xml_0,5,3000,TAP,5,5,25.500802651400175,0.04222222222222216,2,115,5,0,1.414752632718831
data/ssb_converted/slice_all.xml_0,5,4000,OPT,3,3,15.32243862326023,0.03703703703703698,16,97,0,0,1
data/ssb_converted/slice_all.xml_0,5,4000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0237,120,0,0,1.0208294424284565
data/ssb_converted/slice_all.xml_0,5,4000,TAP,5,5,25.500802651400175,0.04444444444444442,1,158,5,0,1.690985523849155
data/ssb_converted/slice_all.xml_0,5,5000,OPT,2,2,10.186762162360441,0.0222222222222222,16,45,0,0,1
data/ssb_converted/slice_all.xml_0,5,5000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0844,67,0,0,0.9104547561152959
data/ssb_converted/slice_all.xml_0,5,5000,TAP,5,5,25.500802651400175,0.0422222222222222,0,112,5,0,1.5081518505658467
data/ssb_converted/slice_all.xml_0,5,6000,OPT,2,2,10.268033287861854,0.027777777777777735,8,45,0,0,1
data/ssb_converted/slice_all.xml_0,5,6000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.06,78,0,0,1.076114583789395
data/ssb_converted/slice_all.xml_0,5,6000,TAP,5,5,25.500802651400175,0.039999999999999945,2,171,5,0,1.7825643614490052
data/ssb_converted/slice_all.xml_0,5,7000,OPT,5,5,25.500802651400175,0.04222222222222216,16,180,0,0,1
data/ssb_converted/slice_all.xml_0,5,7000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0482,67,0,0,1.1936533236550277
data/ssb_converted/slice_all.xml_0,5,7000,TAP,5,5,25.500802651400175,0.04222222222222216,1,115,5,0,1.977265159979496
data/ssb_converted/slice_all.xml_0,5,8000,OPT,3,3,15.319118989322506,0.0296296296296296,16,114,0,0,1
data/ssb_converted/slice_all.xml_0,5,8000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0515,90,0,0,0.8284701073750246
data/ssb_converted/slice_all.xml_0,5,8000,TAP,5,5,25.500802651400175,0.0422222222222222,1,154,5,0,1.3723457614821917
data/ssb_converted/slice_all.xml_0,5,9000,OPT,2,2,10.268033287861854,0.027777777777777735,16,60,0,0,1
data/ssb_converted/slice_all.xml_0,5,9000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0565,68,0,0,0.9454369186253386
data/ssb_converted/slice_all.xml_0,5,9000,TAP,5,5,25.500802651400175,0.0422222222222222,1,115,5,0,1.5660991705967997
data/ssb_converted/slice_all.xml_0,5,10000,OPT,4,4,20.454795450222296,0.038888888888888834,16,92,0,0,1
data/ssb_converted/slice_all.xml_0,5,10000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0238,67,0,0,1.0744726299294851
data/ssb_converted/slice_all.xml_0,5,10000,TAP,5,5,25.500802651400175,0.0422222222222222,2,115,5,0,1.779844494552013
data/ssb_converted/slice_all.xml_1,5,1000,OPT,2,2,10.268033287861854,0.027777777777777735,18,45,0,0,1
data/ssb_converted/slice_all.xml_1,5,1000,NAIVE,5,3,15.39455529628126,0.03333333333333329,0.0675,72,0,0,0.9640603966281841
data/ssb_converted/slice_all.xml_1,5,1000,TAP,5,5,25.500802651400175,0.04444444444444442,2,157,5,0,1.5969486253613665
data/ssb_converted/slice_all.xml_1,5,2000,OPT,5,5,25.500802651400175,0.04222222222222216,20,131,0,0,1
data/ssb_converted/slice_all.xml_1,5,2000,NAIVE,5,3,15.39455529628126,0.03703703703703698,0.0357,92,0,0,1.0740526281206004
data/ssb_converted/slice_all.xml_1,5,2000,TAP,5,5,25.500802651400175,0.04222222222222216,1,115,5,0,1.7791487691454992
